1	28.69502192426705	0.0
2	31.90425189774781	0.0
3	34.01505228522667	0.0
4	37.833911505775845	0.0
5	38.740503418040504	0.0
6	39.560332289180074	0.0
7	40.529832781839886	0.0
8	43.851433229476854	0.0
9	47.99230671536683	0.0
10	47.02167834781333	0.0
11	48.97830977960475	0.0
12	52.82059561641725	0.0
13	53.26976449107221	0.0
14	56.802314839819	0.0
15	59.3255023463492	0.0
16	60.13587034033093	0.0
17	63.20151434860757	0.0
18	63.676660711401006	0.0
19	65.8057719944054	0.0
20	68.34581682012106	0.0
21	70.04550030564674	0.0
22	72.2074150345279	0.0
23	74.14460988040427	0.0
24	76.06629194900684	0.0
25	76.93589387826631	0.0
26	79.07020580008694	0.0
27	81.72847359553714	0.0
28	83.37005301096931	0.0
29	86.30774582933986	0.0
30	89.76205176312527	0.0
31	90.11864521017912	0.0
32	93.07320839574572	0.0
33	94.94085573408005	0.0
34	96.51386559786383	0.0
35	97.5253857969532	0.0
36	101.12772662132923	0.0
37	101.04449097178235	0.0
38	102.38819168986254	0.0
39	104.57451125931888	0.0
40	106.49480305351052	0.0
41	111.2073399153562	0.0
42	113.57934732394075	0.0
43	113.12132505241038	0.0
44	116.1113372937363	0.0
45	118.29649959860913	0.0
46	121.13852567473234	0.0
47	123.13173294558015	0.0
48	123.7962671461255	0.0
49	124.85069644349089	0.0
50	128.1084311569388	0.0
